Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 169; BetsWin:57; BetsDraw: 126; CorrectResults: 50; CorrectDraws: 33; CorrectWins: 17; SUM: 11.26
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.55; BetsNumber: 177; BetsWin:43; BetsDraw: 144; CorrectResults: 46; CorrectDraws: 35; CorrectWins: 11; SUM: -1.81
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.6; BetsNumber: 153; BetsWin:34; BetsDraw: 126; CorrectResults: 41; CorrectDraws: 33; CorrectWins: 8; SUM: 7.68
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.6; BetsNumber: 157; BetsWin:34; BetsDraw: 130; CorrectResults: 41; CorrectDraws: 33; CorrectWins: 8; SUM: 3.68
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.6; BetsNumber: 160; BetsWin:34; BetsDraw: 133; CorrectResults: 42; CorrectDraws: 34; CorrectWins: 8; SUM: 4.26
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.6; BetsNumber: 166; BetsWin:34; BetsDraw: 139; CorrectResults: 43; CorrectDraws: 35; CorrectWins: 8; SUM: 1.97
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 171; BetsWin:34; BetsDraw: 144; CorrectResults: 43; CorrectDraws: 35; CorrectWins: 8; SUM: -3.03
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.65; BetsNumber: 148; BetsWin:28; BetsDraw: 126; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 7.83
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.65; BetsNumber: 152; BetsWin:28; BetsDraw: 130; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 3.83
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.65; BetsNumber: 155; BetsWin:28; BetsDraw: 133; CorrectResults: 40; CorrectDraws: 34; CorrectWins: 6; SUM: 4.41
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.65; BetsNumber: 161; BetsWin:28; BetsDraw: 139; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 2.12
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.65; BetsNumber: 166; BetsWin:28; BetsDraw: 144; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: -2.88
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 148; BetsWin:28; BetsDraw: 126; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 7.83
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.7; BetsNumber: 152; BetsWin:28; BetsDraw: 130; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 3.83
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.7; BetsNumber: 155; BetsWin:28; BetsDraw: 133; CorrectResults: 40; CorrectDraws: 34; CorrectWins: 6; SUM: 4.41
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.7; BetsNumber: 161; BetsWin:28; BetsDraw: 139; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 2.12
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.7; BetsNumber: 166; BetsWin:28; BetsDraw: 144; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: -2.88
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 145; BetsWin:24; BetsDraw: 126; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 9.09
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.75; BetsNumber: 149; BetsWin:24; BetsDraw: 130; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 5.09
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.75; BetsNumber: 152; BetsWin:24; BetsDraw: 133; CorrectResults: 39; CorrectDraws: 34; CorrectWins: 5; SUM: 5.67
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.75; BetsNumber: 158; BetsWin:24; BetsDraw: 139; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: 3.38
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.75; BetsNumber: 163; BetsWin:24; BetsDraw: 144; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: -1.62
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.8; BetsNumber: 141; BetsWin:19; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 10.89
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.8; BetsNumber: 145; BetsWin:19; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 6.89
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.8; BetsNumber: 148; BetsWin:19; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 7.47
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.8; BetsNumber: 154; BetsWin:19; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 5.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.8; BetsNumber: 159; BetsWin:19; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 0.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.85; BetsNumber: 141; BetsWin:19; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 10.89
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.85; BetsNumber: 145; BetsWin:19; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 6.89
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.85; BetsNumber: 148; BetsWin:19; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 7.47
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.85; BetsNumber: 154; BetsWin:19; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 5.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.85; BetsNumber: 159; BetsWin:19; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 0.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.9; BetsNumber: 139; BetsWin:16; BetsDraw: 126; CorrectResults: 36; CorrectDraws: 33; CorrectWins: 3; SUM: 11.11
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.9; BetsNumber: 143; BetsWin:16; BetsDraw: 130; CorrectResults: 36; CorrectDraws: 33; CorrectWins: 3; SUM: 7.11
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.9; BetsNumber: 146; BetsWin:16; BetsDraw: 133; CorrectResults: 37; CorrectDraws: 34; CorrectWins: 3; SUM: 7.69
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.9; BetsNumber: 152; BetsWin:16; BetsDraw: 139; CorrectResults: 38; CorrectDraws: 35; CorrectWins: 3; SUM: 5.4
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.9; BetsNumber: 157; BetsWin:16; BetsDraw: 144; CorrectResults: 38; CorrectDraws: 35; CorrectWins: 3; SUM: 0.4
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 0.95; BetsNumber: 137; BetsWin:13; BetsDraw: 126; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 7.41
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 0.95; BetsNumber: 141; BetsWin:13; BetsDraw: 130; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 3.41
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 0.95; BetsNumber: 144; BetsWin:13; BetsDraw: 133; CorrectResults: 36; CorrectDraws: 34; CorrectWins: 2; SUM: 3.99
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 0.95; BetsNumber: 150; BetsWin:13; BetsDraw: 139; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 1.7
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 0.95; BetsNumber: 155; BetsWin:13; BetsDraw: 144; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: -3.3
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1; BetsNumber: 136; BetsWin:11; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 6.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1; BetsNumber: 140; BetsWin:11; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 2.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1; BetsNumber: 143; BetsWin:11; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 3.11
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1; BetsNumber: 149; BetsWin:11; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 0.82
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1; BetsNumber: 154; BetsWin:11; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -4.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.05; BetsNumber: 136; BetsWin:11; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 6.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.05; BetsNumber: 140; BetsWin:11; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 2.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.05; BetsNumber: 143; BetsWin:11; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 3.11
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.05; BetsNumber: 149; BetsWin:11; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 0.82
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.05; BetsNumber: 154; BetsWin:11; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -4.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.1; BetsNumber: 133; BetsWin:8; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 9.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.1; BetsNumber: 137; BetsWin:8; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 5.53
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.1; BetsNumber: 140; BetsWin:8; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 6.11
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.1; BetsNumber: 146; BetsWin:8; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 3.82
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.1; BetsNumber: 151; BetsWin:8; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -1.18
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.15; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.15; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.15; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.15; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.15; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.2; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.2; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.2; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.2; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.2; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.25; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.25; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.25; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.25; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.25; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.3; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.3; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.3; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.3; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.3; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.35; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.35; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.35; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.35; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.35; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.4; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.4; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.4; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.4; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.4; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.45; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.45; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.45; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.45; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.45; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.5; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.5; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.5; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.5; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.5; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.55; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.55; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.55; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.55; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.55; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.35; DiffWin: 1.6; BetsNumber: 128; BetsWin:2; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 12.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.375; DiffWin: 1.6; BetsNumber: 132; BetsWin:2; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 8.08
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.4; DiffWin: 1.6; BetsNumber: 135; BetsWin:2; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 8.66
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.425; DiffWin: 1.6; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 6.37
Liga: Bundesliga; MinCof: 1.7; DiffDraw: 0.45; DiffWin: 1.6; BetsNumber: 146; BetsWin:2; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 1.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 164; BetsWin:49; BetsDraw: 126; CorrectResults: 47; CorrectDraws: 33; CorrectWins: 14; SUM: 11.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.5; BetsNumber: 168; BetsWin:49; BetsDraw: 130; CorrectResults: 47; CorrectDraws: 33; CorrectWins: 14; SUM: 7.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.5; BetsNumber: 171; BetsWin:49; BetsDraw: 133; CorrectResults: 48; CorrectDraws: 34; CorrectWins: 14; SUM: 7.76
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.5; BetsNumber: 177; BetsWin:49; BetsDraw: 139; CorrectResults: 49; CorrectDraws: 35; CorrectWins: 14; SUM: 5.47
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.5; BetsNumber: 182; BetsWin:49; BetsDraw: 144; CorrectResults: 49; CorrectDraws: 35; CorrectWins: 14; SUM: 0.47
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.55; BetsNumber: 157; BetsWin:40; BetsDraw: 126; CorrectResults: 43; CorrectDraws: 33; CorrectWins: 10; SUM: 9.16
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.55; BetsNumber: 161; BetsWin:40; BetsDraw: 130; CorrectResults: 43; CorrectDraws: 33; CorrectWins: 10; SUM: 5.16
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.55; BetsNumber: 164; BetsWin:40; BetsDraw: 133; CorrectResults: 44; CorrectDraws: 34; CorrectWins: 10; SUM: 5.74
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.55; BetsNumber: 170; BetsWin:40; BetsDraw: 139; CorrectResults: 45; CorrectDraws: 35; CorrectWins: 10; SUM: 3.45
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.55; BetsNumber: 175; BetsWin:40; BetsDraw: 144; CorrectResults: 45; CorrectDraws: 35; CorrectWins: 10; SUM: -1.55
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.6; BetsNumber: 151; BetsWin:31; BetsDraw: 126; CorrectResults: 40; CorrectDraws: 33; CorrectWins: 7; SUM: 7.94
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.6; BetsNumber: 155; BetsWin:31; BetsDraw: 130; CorrectResults: 40; CorrectDraws: 33; CorrectWins: 7; SUM: 3.94
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.6; BetsNumber: 158; BetsWin:31; BetsDraw: 133; CorrectResults: 41; CorrectDraws: 34; CorrectWins: 7; SUM: 4.52
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.6; BetsNumber: 164; BetsWin:31; BetsDraw: 139; CorrectResults: 42; CorrectDraws: 35; CorrectWins: 7; SUM: 2.23
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 169; BetsWin:31; BetsDraw: 144; CorrectResults: 42; CorrectDraws: 35; CorrectWins: 7; SUM: -2.77
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.65; BetsNumber: 146; BetsWin:25; BetsDraw: 126; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 8.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.65; BetsNumber: 150; BetsWin:25; BetsDraw: 130; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 4.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.65; BetsNumber: 153; BetsWin:25; BetsDraw: 133; CorrectResults: 39; CorrectDraws: 34; CorrectWins: 5; SUM: 4.67
